index,open,high,low,close,number_ticks
2022/5/19 13:50,29982.31,30186.69,29937.94,30169.9,8129
2022/5/19 14:00,30169.88,30271.46,30127.29,30259.01,7534
2022/5/19 14:10,30259.31,30322.62,30222.21,30224.42,7370
2022/5/19 14:20,30224.38,30245.07,30167.82,30184.37,6545
2022/5/19 14:30,30184.37,30225.75,30136.19,30178.42,6496
2022/5/19 14:40,30178.42,30209.13,30112.67,30209.13,6354
2022/5/19 14:50,30209.07,30224.19,30146.05,30191.69,6439
2022/5/19 15:00,30191.89,30271.63,30079.71,30082.47,6502
2022/5/19 15:10,30082.47,30122.85,30008.11,30044.76,7121
2022/5/19 15:20,30044.75,30049,29954.15,29958.72,6818
2022/5/19 15:30,29958.72,30001.16,29941.82,29953.3,6615
2022/5/19 15:40,29953.33,30013.39,29949.55,29985.5,6933
2022/5/19 15:50,29984.49,30003.91,29934.62,29936.04,6544
2022/5/19 16:00,29934.54,30053.93,29922.6,30028.9,5701
2022/5/19 16:10,30029,30044.63,29981.7,30030,5471
2022/5/19 16:20,30029.94,30033.64,29995.1,30007.02,4868
2022/5/19 16:30,30005.96,30089.9,29990.57,30085.5,4977
2022/5/19 16:40,30085.5,30154.97,30068.41,30139.95,5404
2022/5/19 16:50,30139.95,30203.72,30137.71,30203.29,4644
2022/5/19 17:00,30231.08,30239.37,30171.95,30224.95,5107
2022/5/19 17:10,30224.95,30446.65,30219.19,30381.91,5857
2022/5/19 17:20,30381.91,30381.91,30242.73,30243.19,5650
2022/5/19 17:30,30243.19,30291.83,30218.5,30261.07,5017
2022/5/19 17:40,30262.6,30283.99,30239.24,30243,5061
2022/5/19 17:50,30243,30292.37,30214.88,30241.14,5161
2022/5/19 18:00,30241.39,30242.46,30147.72,30162.48,5386
2022/5/19 18:10,30162.48,30189,30131.62,30140,5863
2022/5/19 18:20,30140,30147.29,30096.03,30111.55,5222
2022/5/19 18:30,30111.55,30154.63,30081.5,30103.7,4928
2022/5/19 18:40,30103.4,30119.61,30084.05,30101.46,4711
2022/5/19 18:50,30101.46,30209.5,30090.82,30152.64,4996
2022/5/19 19:00,30152.64,30239.95,30141.33,30145.28,5537
2022/5/19 19:10,30144.44,30218.63,30127.83,30213.31,5336
2022/5/19 19:20,30213.24,30216.23,30148.74,30210.61,5380
2022/5/19 19:30,30210.61,30288.19,30197.19,30273.76,5662
2022/5/19 19:40,30273.7,30378.21,30232.75,30375.22,6191
2022/5/19 19:50,30374.99,30379.35,30283.03,30286.75,5548
2022/5/19 20:00,30287.03,30318.96,30226.15,30284.03,6275
2022/5/19 20:10,30284.03,30295.42,30204.39,30204.39,5406
2022/5/19 20:20,30203.92,30205.32,30114.39,30120.6,5493
2022/5/19 20:30,30120.6,30231.17,30112.91,30211.45,5740
2022/5/19 20:40,30211.45,30265.49,30204.6,30254.79,5604
2022/5/19 20:50,30254.79,30258.61,30197.49,30227.39,5415
2022/5/19 21:00,30228.26,30228.26,30100.55,30138.72,5733
2022/5/19 21:10,30138.72,30190.67,30138.5,30180.46,5597
2022/5/19 21:20,30180.46,30339.88,30175.96,30326.38,6300
2022/5/19 21:30,30328.84,30682.14,30319.52,30669.42,7283
2022/5/19 21:40,30669.42,30722.89,30461.81,30464.92,7183
2022/5/19 21:50,30464.92,30464.92,30355.43,30445.58,6576
2022/5/19 22:00,30445.59,30475.43,30297.69,30310.05,5987
2022/5/19 22:10,30310.05,30317.78,30210.46,30254.73,6071
2022/5/19 22:20,30254.23,30268.96,30195.46,30265.75,5678
2022/5/19 22:30,30265.75,30324.83,30230.21,30308.05,5800
2022/5/19 22:40,30308.05,30346.53,30263.1,30314.21,6104
2022/5/19 22:50,30314.21,30331.41,30269.52,30297.13,5380
2022/5/19 23:00,30297.13,30309.83,30210.95,30244.49,5343
2022/5/19 23:10,30244.49,30270.18,30155.19,30157.75,5180
2022/5/19 23:20,30157.75,30219.88,30155.94,30205.29,5250
2022/5/19 23:30,30204.52,30204.55,30155.83,30165.87,5388
2022/5/19 23:40,30165.87,30188.79,30153.63,30188.79,5268
2022/5/19 23:50,30188.79,30189.07,30117.47,30140.12,5308
2022/5/20 0:00,30139.65,30198.32,30116.28,30179.07,5740
2022/5/20 0:10,30179.07,30196.66,30122.65,30122.65,4922
2022/5/20 0:20,30122.42,30149.07,30085.84,30118.45,5641
2022/5/20 0:30,30118.45,30156.66,30100.59,30138.8,5482
2022/5/20 0:40,30138.8,30138.97,29992.5,30071.69,6175
2022/5/20 0:50,30071.68,30083.25,30029.81,30062.77,5133
2022/5/20 1:00,30062.77,30062.87,30010.99,30038.53,5342
2022/5/20 1:10,30038.53,30053.39,29994.35,30022.15,5408
2022/5/20 1:20,30022.15,30088.1,30020.44,30067.94,5361
2022/5/20 1:30,30067.94,30074.57,30036.61,30067.35,5199
2022/5/20 1:40,30067.35,30131.76,30065.14,30083.57,5347
2022/5/20 1:50,30083.57,30154.91,30076.43,30150.76,5322
2022/5/20 2:00,30150.78,30151.56,30113.75,30126.4,5110
2022/5/20 2:10,30126.68,30151.9,30041.07,30063.45,5321
2022/5/20 2:20,30062.98,30064.58,29940.08,29952.06,5342
2022/5/20 2:30,29952.05,29952.05,29831.87,29882.63,6423
2022/5/20 2:40,29882.63,29930.03,29852.42,29878.61,5281
2022/5/20 2:50,29878.61,29984.3,29867.86,29978.86,5686
2022/5/20 3:00,29978.35,30049.84,29945.08,30024.75,5764
2022/5/20 3:10,30024.75,30177.83,30024.75,30132.76,6412
2022/5/20 3:20,30132.51,30202.56,30109.5,30165.13,5799
2022/5/20 3:30,30165.12,30273.52,30157.58,30241.13,5965
2022/5/20 3:40,30241.13,30290.81,30223.2,30290.41,5578
2022/5/20 3:50,30290.41,30322.13,30218.28,30231.04,5389
2022/5/20 4:00,30231.05,30244.82,30171.94,30209.83,5565
2022/5/20 4:10,30209.83,30276.57,30207.36,30268.7,5908
2022/5/20 4:20,30268.79,30321.92,30250.92,30320.83,5396
2022/5/20 4:30,30320.83,30355.23,30261.97,30288.96,5817
2022/5/20 4:40,30290.97,30315.72,30216.77,30225.7,5283
2022/5/20 4:50,30225.7,30225.7,30143.13,30159.01,5146
2022/5/20 5:00,30158.16,30175.35,30115.15,30120.6,5293
2022/5/20 5:10,30120.73,30217.94,30094.8,30206.5,5546
2022/5/20 5:20,30206.5,30233.1,30165.63,30169.22,5263
2022/5/20 5:30,30169.22,30304.88,30144.47,30296.92,5708
2022/5/20 5:40,30296.92,30301.55,30255.88,30268.96,5075
2022/5/20 5:50,30268.96,30355.06,30268.4,30280.72,5270
2022/5/20 6:00,30280.72,30310.75,30249.71,30306.8,5280
2022/5/20 6:10,30306.3,30331.71,30290.05,30329.33,4930
2022/5/20 6:20,30329.31,30380.71,30243.22,30247.79,5331
2022/5/20 6:30,30248.05,30282.35,30240.87,30261.39,5149
2022/5/20 6:40,30261.39,30322.22,30252.84,30304.95,5635
2022/5/20 6:50,30304.96,30403.36,30273.2,30393.75,5440
2022/5/20 7:00,30393.75,30459.52,30346.53,30349,6026
2022/5/20 7:10,30349,30362.85,30247.63,30289.88,6029
2022/5/20 7:20,30289.88,30290.88,30225.61,30281.64,5691
2022/5/20 7:30,30281.89,30399.28,30276.74,30355.45,5819
2022/5/20 7:40,30355.45,30436.18,30345.82,30435.45,5963
2022/5/20 7:50,30435.45,30502.21,30385.52,30394.25,6919
2022/5/20 8:00,30394.19,30417.28,30337.11,30339.45,5799
2022/5/20 8:10,30339.45,30356.63,30272.73,30272.73,6051
2022/5/20 8:20,30272.23,30302.23,30261.33,30278.93,5682
2022/5/20 8:30,30278.27,30278.27,30224.66,30259.38,5485
2022/5/20 8:40,30259.38,30262.72,30061.93,30142.2,6242
2022/5/20 8:50,30138.28,30235,30120.84,30224.72,7302
2022/5/20 9:00,30224.72,30242.58,30149.37,30191.8,6225
2022/5/20 9:10,30191.8,30301.71,30184.64,30271.86,6726
2022/5/20 9:20,30272.82,30389.27,30268.61,30302.77,6891
2022/5/20 9:30,30302.77,30347.27,30077.09,30179.66,8400
2022/5/20 9:40,30179.51,30364.96,30168.57,30284.71,8173
2022/5/20 9:50,30284.52,30356.57,30278.13,30332.79,7902
2022/5/20 10:00,30333.1,30337.15,30111.18,30143.24,7169
2022/5/20 10:10,30143.24,30148.98,30065.92,30076.14,7137
2022/5/20 10:20,30075.95,30080.74,29855.6,29904.62,7626
2022/5/20 10:30,29904.99,29994.58,29727.07,29779.02,7461
2022/5/20 10:40,29779.02,29805.35,29588.68,29593.13,7814
2022/5/20 10:50,29590.04,29638.12,29393.36,29446.85,8415
2022/5/20 11:00,29445.36,29454.12,29237.39,29370.81,8024
2022/5/20 11:10,29370.81,29388.96,29130.56,29173.39,7968
2022/5/20 11:20,29173.4,29374.66,29156.74,29300.19,7973
2022/5/20 11:30,29300.19,29379.62,29173.77,29175.09,7262
2022/5/20 11:40,29175.09,29254.08,29113.3,29119.44,7234
2022/5/20 11:50,29119.58,29151.32,29051.17,29111.32,7512
2022/5/20 12:00,29111.41,29112.8,28913.99,28947.69,7375
2022/5/20 12:10,28947.69,29049.18,28859.83,28887.16,8352
2022/5/20 12:20,28888.11,28981.62,28873.33,28900.24,7910
2022/5/20 12:30,28899.57,29000.62,28855.69,28856.09,7285
2022/5/20 12:40,28856.09,28927.19,28706.41,28920.64,8442
2022/5/20 12:50,28920.71,28948.38,28820.47,28868.97,7668
2022/5/20 13:00,28868.99,28869.98,28779.21,28825.88,7188
2022/5/20 13:10,28825.89,28939.37,28825.67,28922.01,7321
2022/5/20 13:20,28922.01,28923.05,28715.8,28737.18,7231
2022/5/20 13:30,28737.51,28910.77,28705.84,28888.38,8070
2022/5/20 13:40,28887.38,28929.25,28840.74,28903.14,7151
2022/5/20 13:50,28903.14,28982.73,28863.19,28920.78,6784
2022/5/20 14:00,28920.78,28923.47,28789.08,28847.49,6060
2022/5/20 14:10,28847.49,28872.89,28804.59,28860.43,6261
2022/5/20 14:20,28860.38,28864.58,28805.44,28856.63,6160
2022/5/20 14:30,28855.63,28878.48,28790.56,28838.13,6267
2022/5/20 14:40,28838.13,28981.47,28834.62,28961.67,6865
2022/5/20 14:50,28961.67,29059.2,28954.07,28977.93,6852
2022/5/20 15:00,28977.93,29037.07,28909.29,29029.89,6995
2022/5/20 15:10,29029.82,29084.12,28984.04,29006.77,7183
2022/5/20 15:20,29006.72,29031.1,28934.15,29027.77,6935
2022/5/20 15:30,29027.77,29066.25,28977.13,29065.71,7087
2022/5/20 15:40,29064.57,29273.52,29064,29207.11,8331
2022/5/20 15:50,29208.14,29317.02,29208.13,29264.68,8067
2022/5/20 16:00,29264.68,29279.71,29178.95,29218.74,6612
2022/5/20 16:10,29218.24,29322.63,29190.91,29316.41,6408
2022/5/20 16:20,29316.12,29319.12,29240.99,29298.68,5977
2022/5/20 16:30,29298.68,29301.55,29159.44,29191.77,5578
2022/5/20 16:40,29191.17,29220.57,29098.53,29123.9,5753
2022/5/20 16:50,29123.44,29151.02,29097.42,29123.13,4960
2022/5/20 17:00,29117,29224.95,29104.37,29203.33,5680
2022/5/20 17:10,29203.33,29224,29179.56,29206.19,4974
2022/5/20 17:20,29205.51,29269.52,29203.38,29255,5502
2022/5/20 17:30,29255,29268.96,29196.34,29204.91,4465
2022/5/20 17:40,29204.7,29206.69,29142.25,29198.26,5309
2022/5/20 17:50,29198.26,29230.24,29145.5,29152.26,4819
2022/5/20 18:00,29152.26,29221.62,29131.13,29221.55,5400
2022/5/20 18:10,29221.56,29228.65,29158.53,29167.44,4693
2022/5/20 18:20,29167.44,29246.95,29164.93,29197.64,5406
2022/5/20 18:30,29197.64,29255.81,29196.54,29248.86,5246
2022/5/20 18:40,29248.86,29291.74,29214.82,29222.03,5026
2022/5/20 18:50,29222.03,29222.32,29108.95,29117.37,5180
2022/5/20 19:00,29117.37,29244.53,29116.29,29226.63,5791
2022/5/20 19:10,29226.63,29355.04,29222.48,29320.4,6014
2022/5/20 19:20,29320.15,29325.52,29260.33,29263.25,5289
2022/5/20 19:30,29263.25,29279.86,29241.99,29248.18,4809
2022/5/20 19:40,29248.17,29256.61,29185.39,29202.98,5097
2022/5/20 19:50,29202.98,29240.95,29153.52,29166.04,5620
2022/5/20 20:00,29166.04,29214.53,29125.46,29208.3,5137
2022/5/20 20:10,29208.3,29256.74,29202.11,29242.84,5009
2022/5/20 20:20,29242.84,29316.48,29231.01,29306.3,5525
2022/5/20 20:30,29306.3,29308.65,29183.87,29185.39,5166
2022/5/20 20:40,29185.39,29261.55,29164.33,29205.23,5727
2022/5/20 20:50,29205.23,29266.66,29197.2,29248.66,5455
2022/5/20 21:00,29248.96,29268.63,29166.29,29171.4,5311
2022/5/20 21:10,29171.4,29211.28,29153.43,29166.28,5342
2022/5/20 21:20,29166.28,29199.33,28927.58,28934.58,5875
2022/5/20 21:30,28934.58,29105.12,28934.21,29008.81,6499
2022/5/20 21:40,29009.11,29148.61,29004,29140.11,6098
2022/5/20 21:50,29140.11,29151.38,29091.95,29114.24,5045
2022/5/20 22:00,29114.24,29144.12,29051.89,29054.05,5108
2022/5/20 22:10,29052.92,29103.12,29042.27,29102.35,5680
2022/5/20 22:20,29102.35,29200.39,29074.36,29193.05,5461
2022/5/20 22:30,29194.24,29220.12,29184.91,29209.26,5187
2022/5/20 22:40,29209.96,29222.06,29178.25,29217.5,5126
2022/5/20 22:50,29217.87,29225.84,29158.28,29193.83,5209
2022/5/20 23:00,29193.83,29209.13,29144.94,29153.5,4748
2022/5/20 23:10,29153.5,29160.29,29122.09,29137,4638
2022/5/20 23:20,29137,29156.63,29103.01,29105.38,4692
2022/5/20 23:30,29105.38,29139.2,29092.01,29127.44,5287
2022/5/20 23:40,29127.41,29180.98,29127.16,29171.31,5463
2022/5/20 23:50,29171.4,29252.49,29163.59,29229.33,5483
2022/5/21 0:00,29230.08,29241.79,29199.77,29229.93,4661
2022/5/21 0:10,29229.93,29238.59,29176.78,29204.45,4549
2022/5/21 0:20,29204.45,29211.45,29191.6,29192.73,4432
2022/5/21 0:30,29192.73,29209.72,29186.36,29207.32,3949
2022/5/21 0:40,29207.32,29231.4,29199.59,29201.56,3845
2022/5/21 0:50,29201.56,29223.88,29189.66,29222.63,4098
2022/5/21 1:00,29222.63,29241.52,29204.44,29207.75,4454
2022/5/21 1:10,29207.75,29254.99,29197.75,29215.18,4814
2022/5/21 1:20,29215.18,29220.9,29197.72,29202.68,4479
2022/5/21 1:30,29202.43,29289.15,29199.97,29258.16,4641
2022/5/21 1:40,29258.16,29258.16,29219.81,29223.19,4180
2022/5/21 1:50,29223.19,29262.68,29211.15,29252.26,4729
2022/5/21 2:00,29252.26,29284.5,29208.63,29227.44,4496
2022/5/21 2:10,29227.44,29238.89,29199.83,29238.89,4269
2022/5/21 2:20,29238.89,29298.5,29237.06,29293.71,4961
2022/5/21 2:30,29293.71,29319.14,29279.23,29297.49,4954
2022/5/21 2:40,29297.21,29323.19,29268.41,29278.43,4462
2022/5/21 2:50,29278.43,29333.79,29274.16,29326.49,4874
2022/5/21 3:00,29326.59,29339.41,29301.92,29311.27,4219
2022/5/21 3:10,29311.27,29312.13,29283.98,29299.1,4308
2022/5/21 3:20,29300.83,29446.78,29298.99,29429.79,5705
2022/5/21 3:30,29429.84,29524.99,29387.73,29495.04,5765
2022/5/21 3:40,29495.04,29512.36,29431.82,29437.1,5368
2022/5/21 3:50,29438,29438.01,29390.89,29391.56,5080
2022/5/21 4:00,29391.56,29418.73,29380.33,29398.26,5275
2022/5/21 4:10,29398.26,29440.6,29362.82,29368.48,4985
2022/5/21 4:20,29368.48,29413.97,29364.79,29378.77,5117
2022/5/21 4:30,29378.77,29419.2,29354.27,29399.67,4828
2022/5/21 4:40,29399.67,29411.85,29325.18,29328.27,5176
2022/5/21 4:50,29328.27,29348.38,29327.36,29335.36,4902
2022/5/21 5:00,29335.22,29342.78,29297.45,29302.91,5447
2022/5/21 5:10,29302.91,29324.75,29299.75,29308.16,5093
2022/5/21 5:20,29308.16,29311.5,29229.58,29232.8,4920
2022/5/21 5:30,29232.8,29261.48,29218.32,29248.41,5320
2022/5/21 5:40,29248.41,29270.2,29226.25,29257.87,4326
2022/5/21 5:50,29257.87,29305.44,29251.71,29305.44,4995
2022/5/21 6:00,29306.09,29390.48,29305.22,29344.67,4984
2022/5/21 6:10,29344.67,29358.98,29313.42,29329.9,4575
2022/5/21 6:20,29329.9,29329.98,29189.66,29193.32,4657
2022/5/21 6:30,29193.32,29290.51,29188.03,29275.04,5332
2022/5/21 6:40,29275.04,29283.74,29246.01,29264.37,4977
2022/5/21 6:50,29264.22,29274.75,29261.3,29263.48,4428
2022/5/21 7:00,29263.48,29265.68,29205.32,29234.96,5239
2022/5/21 7:10,29234.96,29240.81,29214.53,29227.68,4519
2022/5/21 7:20,29227.68,29237.2,29197.01,29203.73,5005
2022/5/21 7:30,29203.72,29222.64,29130.66,29157.88,5252
2022/5/21 7:40,29157.88,29277.58,29153.68,29250.68,5590
2022/5/21 7:50,29250.68,29272.74,29236.47,29252.85,4816
2022/5/21 8:00,29252.85,29302.43,29245.28,29293.25,5468
2022/5/21 8:10,29292.89,29304.13,29217.5,29218.41,4856
2022/5/21 8:20,29218.41,29225.24,29192.94,29200.97,4569
2022/5/21 8:30,29200.97,29219.27,29154.77,29193.27,5005
2022/5/21 8:40,29193.27,29299.65,29191.41,29253.53,5702
2022/5/21 8:50,29253.53,29253.87,29198.75,29247.83,4889
2022/5/21 9:00,29248.42,29260.37,29206.27,29206.89,4586
2022/5/21 9:10,29206.89,29252.67,29206.89,29239.49,4924
2022/5/21 9:20,29239.49,29280.98,29238.22,29279.24,4939
2022/5/21 9:30,29279.24,29328.76,29279.05,29311.68,5411
2022/5/21 9:40,29311.68,29334.57,29302.49,29320.08,4713
2022/5/21 9:50,29320.08,29335.52,29269.79,29275.12,4977
2022/5/21 10:00,29275.12,29328.94,29272.2,29325.4,4831
2022/5/21 10:10,29325.4,29325.4,29268.06,29269,4494
2022/5/21 10:20,29269,29291.44,29237.46,29246.57,5017
2022/5/21 10:30,29246.07,29293.95,29234.79,29286.94,5246
2022/5/21 10:40,29286.94,29436.83,29286.94,29395.93,6149
2022/5/21 10:50,29395.43,29407.2,29331.77,29366.63,5870
2022/5/21 11:00,29366.63,29433.31,29344.29,29383.02,5312
2022/5/21 11:10,29380.67,29380.67,29246.66,29310.35,5811
2022/5/21 11:20,29310.35,29319.58,29267.62,29283.09,5158
2022/5/21 11:30,29283.09,29358.18,29263.59,29352.71,5293
2022/5/21 11:40,29352.95,29407.85,29332.99,29397.55,5283
2022/5/21 11:50,29397.78,29595.51,29397.78,29511.94,6812
2022/5/21 12:00,29511.94,29583.87,29466.32,29545.05,5934
2022/5/21 12:10,29544.85,29610.39,29464.52,29467.7,5851
2022/5/21 12:20,29466.46,29553.06,29465.68,29501.63,5768
2022/5/21 12:30,29502.49,29543.53,29485.36,29516.08,5467
2022/5/21 12:40,29516.08,29534,29479.52,29528.37,5952
2022/5/21 12:50,29528.43,29550.34,29517.52,29526.72,5399
2022/5/21 13:00,29526.78,29548.19,29498.8,29533.79,5607
2022/5/21 13:10,29533.84,29558.77,29477.61,29477.61,5643
2022/5/21 13:20,29477.61,29477.61,29421.46,29456.1,5877
2022/5/21 13:30,29456.11,29468.76,29361.5,29380.84,5922
2022/5/21 13:40,29380.98,29407.04,29369.74,29403.39,5301
2022/5/21 13:50,29403.39,29406.02,29368.8,29373.18,4893
2022/5/21 14:00,29373.18,29450.1,29365.41,29443.96,5825
2022/5/21 14:10,29443.96,29446.85,29405.69,29414.36,4846
2022/5/21 14:20,29414.36,29450.79,29398.66,29405.04,4987
2022/5/21 14:30,29405.05,29450.24,29405.05,29444.13,5276
2022/5/21 14:40,29444.13,29444.45,29392.14,29402.43,4677
2022/5/21 14:50,29402.43,29449.47,29399.95,29440.48,4926
2022/5/21 15:00,29440.47,29536.5,29438.44,29487.76,5725
2022/5/21 15:10,29487.76,29495.54,29470.06,29471.05,5177
2022/5/21 15:20,29470.39,29490.55,29409.09,29424.19,5063
2022/5/21 15:30,29423.93,29434.91,29397.24,29433.69,4939
2022/5/21 15:40,29433.69,29452.95,29431.2,29445.08,5007
2022/5/21 15:50,29445.08,29447.91,29398.73,29427.28,4795
2022/5/21 16:00,29427.28,29461.58,29400.67,29456.45,4940
2022/5/21 16:10,29456.45,29479.22,29454.73,29454.73,4886
2022/5/21 16:20,29454.73,29482.54,29448.79,29454.53,4567
2022/5/21 16:30,29454.53,29474.6,29390.49,29402.05,4902
2022/5/21 16:40,29402.05,29402.05,29324.85,29357.96,6169
2022/5/21 16:50,29358.4,29397.84,29356.85,29375.96,4731
2022/5/21 17:00,29391.93,29401.15,29369.88,29392.91,5044
2022/5/21 17:10,29393.13,29399.92,29345.2,29345.52,4596
2022/5/21 17:20,29345.52,29410.7,29338.63,29398.68,5178
2022/5/21 17:30,29398.68,29412.47,29374.25,29412.47,3910
2022/5/21 17:40,29412.5,29420.29,29360.13,29362.32,4611
2022/5/21 17:50,29362.32,29370.25,29307.49,29318.75,4629
2022/5/21 18:00,29318.67,29343.21,29288.43,29302.5,5256
2022/5/21 18:10,29302.5,29317.08,29279.76,29301.82,5346
2022/5/21 18:20,29301.82,29328.19,29289.46,29308.46,5035
2022/5/21 18:30,29308.46,29352.32,29306.87,29350.77,4634
2022/5/21 18:40,29350.77,29372.34,29338.68,29361.91,5382
2022/5/21 18:50,29361.91,29377.05,29331.45,29376.09,5313
2022/5/21 19:00,29376.1,29402.97,29371.97,29378.88,5299
2022/5/21 19:10,29378.88,29409.39,29378.06,29388.41,4265
2022/5/21 19:20,29388.41,29478.08,29386.53,29459.71,5153
2022/5/21 19:30,29459.71,29486.85,29422.34,29424.86,5092
2022/5/21 19:40,29424.88,29446.1,29418.86,29431.84,4782
2022/5/21 19:50,29431.97,29439.23,29397.85,29405.5,4977
2022/5/21 20:00,29404.75,29424.32,29375.52,29380.71,5560
2022/5/21 20:10,29380.48,29411.43,29360.38,29409.69,5197
2022/5/21 20:20,29409.69,29449.17,29408.8,29432.38,4855
2022/5/21 20:30,29432.38,29464.46,29431.5,29449.06,4220
2022/5/21 20:40,29449.06,29452.03,29409.39,29436.14,4765
2022/5/21 20:50,29436.14,29454,29431.57,29437.8,4413
2022/5/21 21:00,29438.15,29472.79,29438.15,29469.56,4813
2022/5/21 21:10,29469.56,29502.09,29462.36,29487.17,4900
2022/5/21 21:20,29487.27,29487.29,29450.35,29456,5035
2022/5/21 21:30,29456,29497.76,29454.23,29475.14,4632
2022/5/21 21:40,29475.14,29478.59,29454.21,29459.69,5019
2022/5/21 21:50,29459.7,29476.05,29454.09,29471.8,4763
2022/5/21 22:00,29471.8,29475.27,29445.03,29459.76,4435
2022/5/21 22:10,29459.71,29477.02,29385.13,29386.77,4761
2022/5/21 22:20,29386.77,29427.2,29386.77,29408.78,4349
2022/5/21 22:30,29408.78,29416.74,29337.56,29345.34,5376
2022/5/21 22:40,29345,29363.08,29336.95,29352,5215
2022/5/21 22:50,29352,29372.3,29350.41,29361.32,4501
2022/5/21 23:00,29360.58,29434.39,29345.31,29431.29,4886
2022/5/21 23:10,29431.29,29451.32,29399.09,29399.67,5302
2022/5/21 23:20,29399.92,29406.68,29377.93,29404.33,4647
2022/5/21 23:30,29404.33,29410.76,29380.08,29385.47,4422
2022/5/21 23:40,29385.47,29385.47,29317.06,29318,4735
2022/5/21 23:50,29318,29343.53,29299.35,29328.3,4932
2022/5/22 0:00,29327.64,29328.32,29303.27,29304.49,4620
2022/5/22 0:10,29304.49,29322.8,29225.04,29252.16,4781
2022/5/22 0:20,29252.32,29300.47,29252.32,29284.57,5491
2022/5/22 0:30,29284.57,29307.72,29256.27,29277.67,5277
2022/5/22 0:40,29277.2,29304.91,29274.99,29301.58,4186
2022/5/22 0:50,29301.58,29306.09,29240.1,29249.98,4701
2022/5/22 1:00,29249.79,29302.79,29248.54,29301.29,5033
2022/5/22 1:10,29301.29,29329.63,29294.62,29297.98,4585
2022/5/22 1:20,29297.98,29355.35,29281.7,29344.67,4840
2022/5/22 1:30,29344.67,29378.31,29343.92,29366.1,4906
2022/5/22 1:40,29366.03,29369.99,29326.89,29333.95,4708
2022/5/22 1:50,29333.95,29339.56,29325.44,29331.66,3891
2022/5/22 2:00,29332.25,29353.05,29328.12,29331.7,3801
2022/5/22 2:10,29331.69,29366.85,29327.63,29347.5,4466
2022/5/22 2:20,29347.5,29368.49,29341.5,29360.7,4014
2022/5/22 2:30,29360.7,29372.75,29350.78,29364.23,3910
2022/5/22 2:40,29364.41,29377.04,29350.74,29353.26,3919
2022/5/22 2:50,29353.26,29373.02,29349.1,29370.65,4030
2022/5/22 3:00,29370.65,29372.04,29352.49,29356.94,3987
2022/5/22 3:10,29356.96,29364.6,29335.96,29364.47,4225
2022/5/22 3:20,29364.86,29367.16,29331,29339.41,4153
2022/5/22 3:30,29339.41,29358.29,29322.16,29340.32,4186
2022/5/22 3:40,29340.32,29406.62,29333.45,29402.35,4432
2022/5/22 3:50,29402.35,29416.38,29363.29,29405.83,4603
2022/5/22 4:00,29402.79,29419.75,29395.18,29410.07,4703
2022/5/22 4:10,29410.07,29423.17,29387.57,29406.77,4617
2022/5/22 4:20,29406.77,29429.06,29394.72,29413.89,3932
2022/5/22 4:30,29413.89,29475.7,29409.62,29457.06,4814
2022/5/22 4:40,29457.06,29533.47,29447.57,29514.83,5164
2022/5/22 4:50,29514.83,29551.33,29476.92,29518.35,5563
2022/5/22 5:00,29518.35,29536.54,29500.29,29532.19,4955
2022/5/22 5:10,29532.19,29572.24,29509.23,29528.5,5416
2022/5/22 5:20,29528.05,29571.12,29509.28,29553.4,5028
2022/5/22 5:30,29553.41,29979.69,29547.6,29876.92,8128
2022/5/22 5:40,29876.92,29944.68,29865.98,29866.3,7604
2022/5/22 5:50,29866.29,30145.54,29866.29,30107.43,7038
2022/5/22 6:00,30107.68,30221.85,30065.61,30130.48,7459
2022/5/22 6:10,30130.48,30185.09,30080.78,30116.42,6330
2022/5/22 6:20,30116.42,30197.75,30090.17,30162.65,5809
2022/5/22 6:30,30162.65,30213.53,30102.46,30141.16,5480
2022/5/22 6:40,30141.16,30262.48,30115.66,30216.4,5724
2022/5/22 6:50,30216.39,30233.31,30135.57,30149.1,5406
2022/5/22 7:00,30149.1,30198.07,30128.05,30188.1,5347
2022/5/22 7:10,30188.97,30212.32,30156.68,30175.26,5756
2022/5/22 7:20,30175.26,30202.26,30004.5,30013.09,6248
2022/5/22 7:30,30013.59,30014.66,29787.54,29881.31,7813
2022/5/22 7:40,29881.15,29929.4,29839.59,29853.29,6048
2022/5/22 7:50,29853.29,29888.45,29818.75,29857.09,6001
2022/5/22 8:00,29857.13,29958.63,29857.13,29958.53,5648
2022/5/22 8:10,29958.53,30017.54,29925.02,30015.7,5022
2022/5/22 8:20,30015.7,30147.04,30011.91,30064.71,5931
2022/5/22 8:30,30065.05,30122.87,30044.09,30085.99,5381
2022/5/22 8:40,30085.24,30106.5,30004.07,30099.13,5633
2022/5/22 8:50,30099.16,30184.22,30096.04,30134.58,5504
2022/5/22 9:00,30134.58,30137.03,30097.05,30101.27,4946
2022/5/22 9:10,30101.27,30126.65,30039.9,30073.18,5440
2022/5/22 9:20,30073.18,30101.37,30033.89,30053.6,5163
2022/5/22 9:30,30053.6,30053.6,29997.38,30006.16,5409
2022/5/22 9:40,30006.16,30054.22,29995.25,30017.74,5357
2022/5/22 9:50,30017.74,30036.63,29936.67,30035.62,5764
2022/5/22 10:00,30035.62,30106.34,29942.4,29943.27,5562
2022/5/22 10:10,29942.62,29996.88,29912.05,29942.12,6247
2022/5/22 10:20,29942.12,30012.42,29941.96,29974.6,5721
2022/5/22 10:30,29974.89,29991.91,29895.48,29941.97,6049
