index,open,high,low,close,number_ticks
2022/7/13 4:05,19720.35,19744,19653.34,19678.38,3796
2022/7/13 4:10,19677.88,19683.87,19658.14,19672.01,3805
2022/7/13 4:15,19672.04,19682,19656.47,19663.46,3806
2022/7/13 4:20,19663.43,19739.39,19661.85,19725.75,4142
2022/7/13 4:25,19725.75,19797.15,19709.95,19776.56,4452
2022/7/13 4:30,19776.38,19832.51,19766.5,19809.98,4583
2022/7/13 4:35,19809.78,19898.48,19796.61,19879.33,5141
2022/7/13 4:40,19879.27,19897.2,19825.5,19853.92,4279
2022/7/13 4:45,19853.92,19881.51,19833.34,19844.8,4610
2022/7/13 4:50,19844.89,19871.95,19841.88,19860.82,4269
2022/7/13 4:55,19860.69,19870.86,19806.41,19834.02,4455
2022/7/13 5:00,19834.02,19856.09,19814.4,19815.54,4149
2022/7/13 5:05,19815.54,19851.07,19788.85,19848.24,4227
2022/7/13 5:10,19848,19858.96,19828.28,19857.44,3706
2022/7/13 5:15,19857.36,19858.43,19836.63,19848.47,3290
2022/7/13 5:20,19848.18,19856.1,19839.16,19852.25,3396
2022/7/13 5:25,19852.36,19877.83,19847.17,19873.05,3599
2022/7/13 5:30,19873.07,19875.04,19808.57,19809.76,3776
2022/7/13 5:35,19809.76,19824.36,19793.38,19806.68,3791
2022/7/13 5:40,19806.68,19807.56,19765.69,19775.33,3712
2022/7/13 5:45,19775.33,19793.27,19755.64,19785.45,3703
2022/7/13 5:50,19785.45,19795.62,19777.62,19784.54,3317
2022/7/13 5:55,19784.42,19788.84,19768.23,19787.69,3436
2022/7/13 6:00,19787.69,19794.35,19744.82,19745.58,3936
2022/7/13 6:05,19745.58,19775.2,19733.73,19769.04,3570
2022/7/13 6:10,19769.04,19782.94,19754.99,19767.43,3707
2022/7/13 6:15,19767.43,19773.43,19756.35,19758.93,3377
2022/7/13 6:20,19758.93,19759.26,19738.85,19750.46,3668
2022/7/13 6:25,19750.46,19764.11,19718.31,19724.51,4160
2022/7/13 6:30,19723.93,19725.67,19691.57,19721.94,4203
2022/7/13 6:35,19721.7,19756.8,19720.86,19750.42,4088
2022/7/13 6:40,19750.42,19782.74,19740.21,19764.2,3868
2022/7/13 6:45,19764.14,19775.64,19746.11,19751.63,3719
2022/7/13 6:50,19751.63,19761.29,19737.29,19758.79,3555
2022/7/13 6:55,19758.29,19772.15,19749.12,19768.14,3444
2022/7/13 7:00,19768.1,19770.2,19751.5,19752.72,3359
2022/7/13 7:05,19752.73,19816.95,19740,19788.71,3788
2022/7/13 7:10,19788.79,19809.16,19782.87,19784.2,3541
2022/7/13 7:15,19784.16,19784.16,19763.15,19770.32,3425
2022/7/13 7:20,19770.32,19792.29,19746.27,19746.75,3516
2022/7/13 7:25,19746.75,19792.33,19745.86,19783.16,3965
2022/7/13 7:30,19783.16,19799.97,19775.21,19794.02,3773
2022/7/13 7:35,19794.35,19841.07,19793.67,19836.23,3950
2022/7/13 7:40,19836.99,19838.93,19805.07,19811.03,3441
2022/7/13 7:45,19810.67,19858.86,19799.06,19829.32,3884
2022/7/13 7:50,19829.19,19830.97,19783.69,19793.13,3328
2022/7/13 7:55,19793.35,19833.69,19787.59,19828.73,4265
2022/7/13 8:00,19828.73,19850.2,19804.98,19846.7,4273
2022/7/13 8:05,19846.37,19850.28,19817.4,19830.94,4015
2022/7/13 8:10,19830.94,19834.04,19722.18,19737.92,4192
2022/7/13 8:15,19738.17,19739.37,19674.03,19725.96,4429
2022/7/13 8:20,19725.57,19873.62,19725.52,19856.32,4706
2022/7/13 8:25,19856.11,20077.9,19825.07,20029.66,5722
2022/7/13 8:30,20029.79,20030.89,19332.05,19392.78,6933
2022/7/13 8:35,19391.48,19414.03,19063.81,19072.09,6497
2022/7/13 8:40,19075.71,19134.89,18917.66,19128.48,6846
2022/7/13 8:45,19130.42,19224.39,19054.07,19217.7,6509
2022/7/13 8:50,19217.9,19217.9,19093.83,19108.87,5893
2022/7/13 8:55,19109.2,19160.41,19037.95,19148.01,6036
2022/7/13 9:00,19147.83,19211.75,19113.55,19192.55,5543
2022/7/13 9:05,19192.38,19210.44,19146.18,19183.03,5425
2022/7/13 9:10,19181.25,19204.77,19157.77,19160.84,5329
2022/7/13 9:15,19160.82,19185.26,19080.18,19080.28,4897
2022/7/13 9:20,19080.21,19096.89,19048.24,19080.74,5316
2022/7/13 9:25,19080.75,19098,18977.51,19017.86,4887
2022/7/13 9:30,19017.93,19068.26,18922.29,19055.61,6136
2022/7/13 9:35,19055.61,19264.33,19012.02,19247.27,5996
2022/7/13 9:40,19247.67,19323.75,19187.63,19191.03,5849
2022/7/13 9:45,19190.5,19314.08,19143.5,19300.31,5771
2022/7/13 9:50,19300.76,19314.4,19264.52,19278.17,5482
2022/7/13 9:55,19278.17,19303.83,19231.52,19272.93,4904
2022/7/13 10:00,19272.39,19318.79,19226.07,19310.02,5290
2022/7/13 10:05,19310.67,19369.34,19247.43,19256.77,5001
2022/7/13 10:10,19256.77,19297.01,19250.3,19291.93,5185
2022/7/13 10:15,19291.93,19303.22,19227.32,19227.32,4836
2022/7/13 10:20,19228.4,19239.93,19184.03,19197.83,4453
2022/7/13 10:25,19197.84,19266.05,19191.15,19228.85,4790
2022/7/13 10:30,19228.63,19374.37,19214.35,19373.3,5275
2022/7/13 10:35,19373.31,19445.65,19361.38,19386.21,5089
2022/7/13 10:40,19386.21,19541.46,19384.15,19531.26,5517
2022/7/13 10:45,19531.74,19644.55,19486.97,19590.96,6070
2022/7/13 10:50,19590.83,19660.5,19544.59,19567.21,5828
2022/7/13 10:55,19567.21,19598.97,19553.96,19560.12,5210
2022/7/13 11:00,19560.09,19604.91,19531.18,19577.55,5060
2022/7/13 11:05,19577.48,19673.19,19574.72,19597.2,5408
2022/7/13 11:10,19597.16,19633.57,19589.43,19629.32,5151
2022/7/13 11:15,19629.57,19635.96,19561.92,19577.1,4753
2022/7/13 11:20,19576.85,19585.04,19527.1,19528.71,4766
2022/7/13 11:25,19528.64,19535.18,19470.82,19482.07,4565
2022/7/13 11:30,19481.7,19511.3,19418.59,19440.95,5081
2022/7/13 11:35,19440.95,19463.23,19395.63,19448.79,4730
2022/7/13 11:40,19448.74,19480.58,19400.45,19400.45,4466
2022/7/13 11:45,19400.45,19450.95,19376.25,19450.95,4786
2022/7/13 11:50,19451.39,19486.65,19439.87,19457.38,4374
2022/7/13 11:55,19457.39,19463.91,19428.47,19439.22,4315
2022/7/13 12:00,19439.23,19460.26,19419.27,19442.5,4634
2022/7/13 12:05,19442.5,19448.41,19413.88,19437.74,4305
2022/7/13 12:10,19437.74,19437.74,19348.86,19349.11,4836
2022/7/13 12:15,19351.03,19351.32,19226.11,19234.56,5323
2022/7/13 12:20,19234.56,19328.79,19215.06,19319.37,5327
2022/7/13 12:25,19319.32,19358.44,19300.93,19354.39,4742
2022/7/13 12:30,19354.39,19418.48,19344.58,19387.14,4952
2022/7/13 12:35,19385.86,19428.15,19368.1,19425.49,4433
2022/7/13 12:40,19425.88,19455.58,19373.96,19454.72,4558
2022/7/13 12:45,19453.8,19467.55,19417.16,19440.24,4428
2022/7/13 12:50,19440.99,19577.88,19431.96,19577.78,4632
2022/7/13 12:55,19578.15,19620.47,19576.1,19618.59,4636
2022/7/13 13:00,19618.59,20005.5,19611.6,19886.53,5740
2022/7/13 13:05,19886.73,19911.69,19764.19,19777.45,5749
2022/7/13 13:10,19777.17,19893.75,19759.38,19865.22,5641
2022/7/13 13:15,19865.49,19865.54,19748.66,19766.02,5103
2022/7/13 13:20,19766.02,19819.58,19741.89,19816.51,4513
2022/7/13 13:25,19816.4,19831.01,19764.73,19824.75,4933
2022/7/13 13:30,19824.87,19828.86,19747.33,19756.12,4701
2022/7/13 13:35,19755.81,19782.79,19742.75,19773.4,4573
2022/7/13 13:40,19773.39,19932.86,19773.39,19932.27,4995
2022/7/13 13:45,19932.28,19934.62,19817.57,19894,4988
2022/7/13 13:50,19893.64,19897.2,19850.34,19850.34,4373
2022/7/13 13:55,19851.14,19885.79,19826.2,19868.75,4286
2022/7/13 14:00,19869,19874.82,19695.38,19707.92,5296
2022/7/13 14:05,19707.85,19750.88,19698.31,19721.61,5068
2022/7/13 14:10,19721.32,19755.7,19708.79,19737.32,4470
2022/7/13 14:15,19737.2,19737.29,19682.02,19698.75,4269
2022/7/13 14:20,19698.91,19748.8,19668.8,19739.05,4372
2022/7/13 14:25,19738.55,19768.52,19727.14,19762.31,4480
2022/7/13 14:30,19761.97,19816.68,19727.17,19771.5,4650
2022/7/13 14:35,19771.5,19799.93,19762.04,19797.3,3950
2022/7/13 14:40,19797.09,19821.06,19780.84,19800.67,4115
2022/7/13 14:45,19801.21,19812.11,19752.61,19769.39,3880
2022/7/13 14:50,19769.39,19840.92,19769.39,19824.18,4251
2022/7/13 14:55,19822.91,19853.39,19785.56,19831.73,4615
2022/7/13 15:00,19831.73,19845.73,19795.02,19836.22,4574
2022/7/13 15:05,19837.01,19838.01,19737.36,19750.7,4156
2022/7/13 15:10,19750.7,19798.34,19742.16,19796.06,4224
2022/7/13 15:15,19796.06,19796.06,19751.84,19772.37,4214
2022/7/13 15:20,19771.86,19776.01,19742.4,19747.8,3988
2022/7/13 15:25,19747.81,19748.97,19721.43,19729.95,4059
2022/7/13 15:30,19729.04,19736.99,19657.84,19658.57,4149
2022/7/13 15:35,19658.56,19715.19,19656.23,19684.89,4140
2022/7/13 15:40,19684.9,19694.09,19622.25,19630.04,4366
2022/7/13 15:45,19629.74,19673.34,19628.55,19653.88,4147
2022/7/13 15:50,19653.88,19656.94,19624.8,19636.87,4400
2022/7/13 15:55,19636.94,19654.09,19627.41,19635.05,4071
2022/7/13 16:00,19635.05,19724.06,19632.86,19674.84,4431
2022/7/13 16:05,19674.92,19677.94,19645.23,19677.94,3890
2022/7/13 16:10,19678,19694.68,19666.7,19689.91,3856
2022/7/13 16:15,19689.91,19690.47,19656.27,19665.08,3837
2022/7/13 16:20,19665.08,19671.64,19626.98,19640.5,3689
2022/7/13 16:25,19639.61,19647.62,19574.07,19601,4148
2022/7/13 16:30,19601,19638.67,19594.91,19626.09,3478
2022/7/13 16:35,19626.57,19662.02,19625.35,19643.57,3578
2022/7/13 16:40,19643.83,19657.09,19630.8,19654.76,3616
2022/7/13 16:45,19654.81,19659.32,19643.92,19653.97,3640
2022/7/13 16:50,19653.93,19672.73,19629.2,19630.37,3534
2022/7/13 16:55,19629.06,19666.38,19628.48,19655.46,2775
2022/7/13 17:00,19657,19660.47,19637.66,19660.39,3566
2022/7/13 17:05,19660.29,19729.65,19660.01,19725.74,3509
2022/7/13 17:10,19725.49,19785.42,19710.93,19712.7,3490
2022/7/13 17:15,19712.73,19755.57,19700.25,19743.48,3534
2022/7/13 17:20,19743.48,19766,19727.19,19735.23,3472
2022/7/13 17:25,19735.24,19788.88,19734.25,19788.33,3497
2022/7/13 17:30,19788.33,19807.94,19756.31,19793.32,2303
2022/7/13 17:35,19793.52,19811.99,19786.36,19789.88,3317
2022/7/13 17:40,19789.88,19911.12,19778,19883.62,3623
2022/7/13 17:45,19884.01,19888.6,19833.8,19877.29,3595
2022/7/13 17:50,19877.15,19937.69,19872.62,19936.51,3638
2022/7/13 17:55,19936.51,19939.73,19883.31,19910.6,3759
2022/7/13 18:00,19910.6,19998.88,19897.32,19953.13,4720
2022/7/13 18:05,19953.13,19965.48,19845.04,19848.05,4163
2022/7/13 18:10,19848.05,19898.45,19843.78,19892.5,3839
2022/7/13 18:15,19892.5,19897.25,19868.92,19888.71,3739
2022/7/13 18:20,19888.71,19938.39,19881.96,19922.4,3963
2022/7/13 18:25,19923.08,19947.24,19878.96,19881.96,3918
2022/7/13 18:30,19881.96,19923.5,19877.26,19913.18,3659
2022/7/13 18:35,19913.18,19914.82,19845.96,19846.55,3629
2022/7/13 18:40,19846.55,19846.7,19822.62,19826.35,3630
2022/7/13 18:45,19826.35,19862.02,19826.35,19852.12,3834
2022/7/13 18:50,19853.21,19858.06,19820.73,19840.95,3792
2022/7/13 18:55,19840.95,19849.64,19826.15,19832.15,3412
2022/7/13 19:00,19832.65,19894.95,19828.07,19880.41,3677
2022/7/13 19:05,19880.41,19919.72,19879.22,19907.29,3393
2022/7/13 19:10,19907.29,19958.46,19888.75,19951.97,3809
2022/7/13 19:15,19953.04,20318.11,19953,20185.18,5837
2022/7/13 19:20,20185.18,20254.14,20147.46,20154.1,5564
2022/7/13 19:25,20154.1,20167.95,20040.3,20065.58,5127
2022/7/13 19:30,20065.58,20155.96,20065.58,20122.79,4959
2022/7/13 19:35,20122.79,20159.78,20119.53,20126.83,4676
2022/7/13 19:40,20126.13,20185.84,20122.37,20173.9,4264
2022/7/13 19:45,20174.05,20185.14,20130.65,20170.31,4046
2022/7/13 19:50,20170.31,20248.23,20164.38,20173.44,3696
2022/7/13 19:55,20173.44,20272.87,20170.66,20221.95,4122
2022/7/13 20:00,20221.95,20389.26,20198.03,20356.51,4986
2022/7/13 20:05,20356.38,20364.3,20256.13,20256.53,4462
2022/7/13 20:10,20256.53,20288.46,20247.35,20285.25,4322
2022/7/13 20:15,20285.25,20324,20214.76,20218.46,4611
2022/7/13 20:20,20218.47,20238.77,20172.28,20181.83,4187
2022/7/13 20:25,20181.84,20207.19,20154.76,20164.35,4166
2022/7/13 20:30,20164.35,20235.78,20163.53,20197.77,4135
2022/7/13 20:35,20197.77,20229.56,20186.85,20209.51,3844
2022/7/13 20:40,20211.74,20267.73,20207.2,20250.04,4114
2022/7/13 20:45,20250.03,20307.39,20245.09,20267.39,4161
2022/7/13 20:50,20269.82,20363.16,20267.15,20348.25,4214
2022/7/13 20:55,20348.04,20348.42,20290.23,20295.84,3883
2022/7/13 21:00,20296.11,20309.4,20252.54,20264.05,3672
2022/7/13 21:05,20264.26,20284.42,20232.38,20276.8,3540
2022/7/13 21:10,20276.77,20330.22,20271.34,20327.12,4126
2022/7/13 21:15,20327.43,20402.41,20299.27,20314.09,5076
2022/7/13 21:20,20314.49,20327.18,20269.44,20270.96,4321
2022/7/13 21:25,20270.71,20277.35,20258.57,20268.34,3930
2022/7/13 21:30,20268.34,20272.67,20226.17,20250.48,4214
2022/7/13 21:35,20250.5,20254.13,20226.33,20246.67,4006
2022/7/13 21:40,20246.67,20259.84,20225.57,20243.1,3911
2022/7/13 21:45,20243.1,20256.09,20226.47,20227.02,3595
2022/7/13 21:50,20227.02,20243.21,20221.75,20236.32,3389
2022/7/13 21:55,20236.32,20279.75,20216.69,20264.86,4182
2022/7/13 22:00,20265.06,20274.8,20235.33,20255.8,3821
2022/7/13 22:05,20255.8,20259.03,20216.24,20216.72,3938
2022/7/13 22:10,20216.72,20223.81,20206.71,20209.72,4151
2022/7/13 22:15,20209.72,20239.42,20209.7,20233.41,4080
2022/7/13 22:20,20233.41,20235.59,20210.14,20229.82,3972
2022/7/13 22:25,20229.82,20238.5,20226.32,20232.95,3483
2022/7/13 22:30,20232.79,20260.24,20224.94,20247.93,3858
2022/7/13 22:35,20247.71,20290.45,20247.71,20284.14,3864
2022/7/13 22:40,20284.15,20285.24,20225.53,20226.84,3893
2022/7/13 22:45,20226.84,20244.73,20201.99,20208.39,4391
2022/7/13 22:50,20207.94,20214.91,20172.74,20192.7,4279
2022/7/13 22:55,20192.69,20240.15,20191.95,20239.63,3848
2022/7/13 23:00,20239.63,20312.43,20234.75,20300.48,4336
2022/7/13 23:05,20300.48,20324.45,20274.19,20307.14,4541
2022/7/13 23:10,20307.27,20313.36,20279.46,20289.29,4004
2022/7/13 23:15,20289.29,20331,20282,20321.68,4069
2022/7/13 23:20,20321.72,20355.76,20295.72,20295.72,4090
2022/7/13 23:25,20295.72,20297.06,20257.25,20278.66,4101
2022/7/13 23:30,20278.43,20283.12,20259.73,20282.31,4141
2022/7/13 23:35,20282.37,20289.58,20232.62,20234.36,3804
2022/7/13 23:40,20234.36,20259.37,20219.58,20252.8,3754
2022/7/13 23:45,20252.81,20254.72,20206.16,20210.34,3922
2022/7/13 23:50,20210.21,20223.22,20198.79,20206.39,3838
2022/7/13 23:55,20206.2,20216.08,20197.64,20207.12,3886
2022/7/14 0:00,20208.16,20211.15,20190.92,20199.2,3771
2022/7/14 0:05,20199.2,20219.32,20197.52,20209.68,3488
2022/7/14 0:10,20209.68,20238.47,20209.45,20236.95,3606
2022/7/14 0:15,20236.68,20257.88,20132.55,20140.39,3959
2022/7/14 0:20,20140.64,20152.15,20115.46,20132.71,4080
2022/7/14 0:25,20132.73,20145.38,20115.14,20136.7,4090
2022/7/14 0:30,20138.06,20171.66,20130.76,20171.57,4257
2022/7/14 0:35,20171.57,20171.64,20110.62,20111.89,4119
2022/7/14 0:40,20111.89,20118.72,20100.12,20111.16,3389
2022/7/14 0:45,20110.8,20132.7,20108.86,20120.5,3783
2022/7/14 0:50,20120.49,20149.67,20059.25,20068.61,4246
2022/7/14 0:55,20068.3,20074.4,20049.07,20068.68,3961
2022/7/14 1:00,20068.68,20092.5,20056.94,20083.3,4038
2022/7/14 1:05,20083.69,20122.82,20077.78,20112.19,3964
2022/7/14 1:10,20112.2,20116.9,20096.39,20102.38,3753
2022/7/14 1:15,20103.02,20160.79,20103.02,20133.09,3993
2022/7/14 1:20,20133.09,20155.87,20124.52,20129.04,3694
2022/7/14 1:25,20128.54,20159.48,20127.18,20156.36,3377
2022/7/14 1:30,20156.36,20184.74,20152.37,20165.3,3717
2022/7/14 1:35,20164.79,20194.82,20164.35,20168.98,3569
2022/7/14 1:40,20168.98,20169.89,20139.93,20140.83,3463
2022/7/14 1:45,20140.83,20141.62,20066.88,20093.84,3390
2022/7/14 1:50,20093.92,20098.49,20041.98,20065.4,3853
2022/7/14 1:55,20065.4,20097.8,20059,20092.95,3452
2022/7/14 2:00,20093.08,20093.08,20069.03,20077.41,3686
2022/7/14 2:05,20077.41,20124.55,20066.28,20103.72,3928
2022/7/14 2:10,20103.72,20106.3,20081.3,20084.14,3631
2022/7/14 2:15,20084.14,20109.46,20070.84,20108.66,3521
2022/7/14 2:20,20108.73,20110.25,20074.77,20075.51,3545
2022/7/14 2:25,20075.41,20075.41,19993.8,19994.04,3914
2022/7/14 2:30,19993.95,20027.12,19893.37,19923.08,4946
2022/7/14 2:35,19923.07,19984.48,19920.55,19970.74,4495
2022/7/14 2:40,19970.73,19984.38,19951.59,19984.38,3919
2022/7/14 2:45,19985.52,20046.96,19984.13,20034.38,4348
2022/7/14 2:50,20034.38,20034.88,19999.62,20003.01,4046
2022/7/14 2:55,20003.01,20029.1,19997.97,20009.98,3864
2022/7/14 3:00,20009.98,20033.29,20002.32,20002.8,3904
2022/7/14 3:05,20002.8,20003.09,19920.49,19922.29,4276
2022/7/14 3:10,19922.03,19968.77,19916.1,19958.02,4323
2022/7/14 3:15,19957.74,19982.1,19954.96,19977.47,4263
2022/7/14 3:20,19977.47,20009.72,19965.64,19968.49,4114
2022/7/14 3:25,19968.49,19990.51,19950.45,19971.03,4028
2022/7/14 3:30,19971.04,20003.95,19950.8,19964.33,3983
2022/7/14 3:35,19964.37,19999.88,19962.42,19962.58,3803
2022/7/14 3:40,19962.51,19998.57,19919.5,19959.61,4123
2022/7/14 3:45,19959.61,19970.56,19938.18,19945.26,3717
2022/7/14 3:50,19944.39,19981.83,19939.45,19979.87,3957
2022/7/14 3:55,19979.89,19990.82,19964.77,19975.35,3535
